,count
"(-73.99171358115659, 40.70958788705385, -73.98974695991997, 40.70986545347137)",493
"(-73.98910130110309, 40.7127182518968, -73.9884837222482, 40.712769272335414)",1731
"(-73.9884837222482, 40.712769272335414, -73.98804305555191, 40.71280708127215)",1731
"(-73.99123096470531, 40.71396327255324, -73.99106334866993, 40.71397769214455)",5451
"(-73.98473560230792, 40.710456653474075, -73.98465524504975, 40.710464760896166)",493
"(-73.99032126422112, 40.70710625343035, -73.99051905402602, 40.70746437439572)",4764
"(-73.98840468977701, 40.71421005150161, -73.98772321546592, 40.714266183501664)",6413
"(-73.98772321546592, 40.714266183501664, -73.98766690273536, 40.714270821414836)",6413
"(-73.98963847615542, 40.714104992242966, -73.98945675324873, 40.714122076436745)",5613
"(-73.9920465187036, 40.71248476642517, -73.99180331504452, 40.712503706915236)",1731
"(-73.99180331504452, 40.712503706915236, -73.99117586236245, 40.71255257086341)",1731
"(-73.99117586236245, 40.71255257086341, -73.9908708654152, 40.7125763214615)",1731
"(-73.9908708654152, 40.7125763214615, -73.99048917572205, 40.71260604343084)",1731
"(-73.99048917572205, 40.71260604343084, -73.99023215671454, 40.71262605646985)",1731
"(-73.9859069576021, 40.71299826472421, -73.98581926239305, 40.71300646931306)",1700
"(-73.98725396375212, 40.69312490307784, -73.98622595657271, 40.693088313859754)",1998
"(-73.98725396375212, 40.69312490307784, -73.98722751066022, 40.69379951934265)",1388
"(-73.98722751066022, 40.69379951934265, -73.98619262119617, 40.6937535187082)",4237
"(-73.98722751066022, 40.69379951934265, -73.98720083277135, 40.69426798834116)",5625
"(-73.98619262119617, 40.6937535187082, -73.98519903358665, 40.693715501635175)",4237
"(-73.98519903358665, 40.693715501635175, -73.98437084388908, 40.69368279357968)",4237
"(-73.98905083907297, 40.69434001852086, -73.98911571448103, 40.69285182456984)",177
"(-73.98905083907297, 40.69434001852086, -73.98904844121842, 40.69441728768872)",177
"(-73.98911571448103, 40.69285182456984, -73.98908009162686, 40.692490733519755)",177
"(-73.98908009162686, 40.692490733519755, -73.98904466875764, 40.692441333415516)",177
"(-73.98856696215063, 40.696092941797694, -73.98861349042437, 40.69501329483369)",846
"(-73.98856696215063, 40.696092941797694, -73.98856363269559, 40.696189961787134)",846
"(-73.98861349042437, 40.69501329483369, -73.98862620210195, 40.694769692101985)",846
"(-73.98904466875764, 40.692441333415516, -73.98905962081868, 40.69239647398373)",177
"(-73.9871041320328, 40.69602358279496, -73.98716132867, 40.694961695710894)",5625
"(-73.9871041320328, 40.69602358279496, -73.98710566105869, 40.69613162646162)",5625
"(-73.98716132867, 40.694961695710894, -73.98720083277135, 40.69426798834116)",5625
"(-73.98622595657271, 40.693088313859754, -73.98523569261141, 40.693045362685844)",1929
"(-73.98523569261141, 40.693045362685844, -73.98429209514129, 40.69303546629772)",1929
"(-73.98429209514129, 40.69303546629772, -73.98427035890266, 40.69359904120158)",2733
"(-73.98888462070349, 40.692430920745984, -73.98888911404094, 40.692345784883194)",846
"(-73.98888462070349, 40.692430920745984, -73.98885987680904, 40.69250007954947)",846
"(-73.9887339786517, 40.69285196793621, -73.98885987680904, 40.69250007954947)",846
"(-73.9887339786517, 40.69285196793621, -73.98864898299362, 40.694339775171194)",846
"(-73.98864847314262, 40.69441579100321, -73.98864898299362, 40.694339775171194)",846
"(-73.98864847314262, 40.69441579100321, -73.98862620210195, 40.694769692101985)",846
"(-73.98904844121842, 40.69441728768872, -73.98904155806024, 40.694639092321765)",177
"(-73.98902945205678, 40.6950292112742, -73.98904155806024, 40.694639092321765)",177
"(-73.98902945205678, 40.6950292112742, -73.98896573871997, 40.69611279199699)",177
"(-73.98704043567778, 40.697280006673864, -73.98706235064964, 40.69683934337988)",2878
"(-73.98704043567778, 40.697280006673864, -73.98702180537693, 40.69768182220623)",2878
"(-73.98706235064964, 40.69683934337988, -73.98710009449796, 40.69622256859873)",2878
"(-73.98702180537693, 40.69768182220623, -73.9869689224446, 40.69850361476485)",2878
"(-73.9869689224446, 40.69850361476485, -73.98694749695998, 40.69873467387606)",2878
"(-73.9868635483235, 40.699220121454495, -73.98694749695998, 40.69873467387606)",2878
"(-73.9868635483235, 40.699220121454495, -73.98684461639465, 40.69949939963387)",2878
"(-73.98894738969364, 40.696288724269806, -73.98895440058737, 40.69620579494345)",177
"(-73.98894738969364, 40.696288724269806, -73.98894290594615, 40.696357685988104)",177
"(-73.98895440058737, 40.69620579494345, -73.98896573871997, 40.69611279199699)",177
"(-73.98856096733397, 40.6962780145376, -73.98856363269559, 40.696189961787134)",846
"(-73.98856096733397, 40.6962780145376, -73.98800086049347, 40.696256757639055)",3241
"(-73.98856096733397, 40.6962780145376, -73.98867499913402, 40.6962796017118)",3593
"(-73.98867499913402, 40.6962796017118, -73.98875351998505, 40.69628039465842)",3593
"(-73.98710566105869, 40.69613162646162, -73.98710009449796, 40.69622256859873)",5625
"(-73.98710009449796, 40.69622256859873, -73.98772255352449, 40.69624619499181)",3241
"(-73.9897483366842, 40.70046724561382, -73.98975115100173, 40.700401715603185)",4567
"(-73.9897483366842, 40.70046724561382, -73.98951498104334, 40.700316694998776)",2918
"(-73.9897483366842, 40.70046724561382, -73.98973761413897, 40.7005605196946)",2056
"(-73.9897483366842, 40.70046724561382, -73.99002054471735, 40.70065695429099)",5429
"(-73.98975115100173, 40.700401715603185, -73.98980560729368, 40.69952226231599)",4567
"(-73.98980560729368, 40.69952226231599, -73.98984413353278, 40.69932944355604)",3719
"(-73.98951498104334, 40.700316694998776, -73.9885910033306, 40.69927560610662)",2918
"(-73.9885910033306, 40.69927560610662, -73.98859246390953, 40.69921041907516)",2918
"(-73.98859246390953, 40.69921041907516, -73.98865909657009, 40.698017518879404)",2918
"(-73.98865909657009, 40.698017518879404, -73.98869248786404, 40.697364464298346)",2918
"(-73.98984413353278, 40.69932944355604, -73.99002666359995, 40.69639900776603)",3719
"(-73.98681513239504, 40.69993433011056, -73.9867308042557, 40.69993019517356)",2878
"(-73.98681513239504, 40.69993433011056, -73.98684461639465, 40.69949939963387)",2878
"(-73.9867308042557, 40.69993019517356, -73.98666585937303, 40.69992701066127)",2878
"(-73.9912878408598, 40.696877654181584, -73.99126347156648, 40.69676715495339)",264
"(-73.99126347156648, 40.69676715495339, -73.99122294326719, 40.69659910093382)",264
"(-73.98869248786404, 40.697364464298346, -73.98874957537001, 40.6963504523457)",2918
"(-73.98874957537001, 40.6963504523457, -73.98875351998505, 40.69628039465842)",2918
"(-73.98875351998505, 40.69628039465842, -73.98882968629023, 40.69628871290611)",675
"(-73.99002666359995, 40.69639900776603, -73.98894290594615, 40.696357685988104)",852
"(-73.98882968629023, 40.69628871290611, -73.98894290594615, 40.696357685988104)",675
"(-73.98800086049347, 40.696256757639055, -73.98772255352449, 40.69624619499181)",3241
"(-73.98054419153065, 40.69824651138688, -73.98050926238291, 40.69744627417693)",424
"(-73.98054419153065, 40.69824651138688, -73.97808892742646, 40.69813832385517)",394
"(-73.98050926238291, 40.69744627417693, -73.98040961481358, 40.69655934254348)",424
"(-73.98666585937303, 40.69992701066127, -73.98652783892243, 40.69991889808431)",2878
"(-73.98652783892243, 40.69991889808431, -73.98639245721827, 40.69991008505548)",2878
"(-73.98639245721827, 40.69991008505548, -73.98632150188182, 40.699905713663625)",2878
"(-73.98648604149996, 40.70021826482612, -73.98632150188182, 40.699905713663625)",2878
"(-73.98511406573525, 40.71378675100099, -73.98470685955093, 40.71451206778882)",685
"(-73.98511406573525, 40.71378675100099, -73.98505770256092, 40.71307771773424)",685
"(-73.98470685955093, 40.71451206778882, -73.98425853672151, 40.71520957869964)",685
"(-73.98425853672151, 40.71520957869964, -73.98333838579349, 40.71493256028927)",51
"(-73.98425853672151, 40.71520957869964, -73.98501239018643, 40.715437751552464)",736
"(-73.98501239018643, 40.715437751552464, -73.98544018202065, 40.715567209776744)",736
"(-73.98300055008916, 40.7148356790209, -73.9824537118688, 40.71469840421974)",51
"(-73.98300055008916, 40.7148356790209, -73.98333838579349, 40.71493256028927)",51
"(-73.9824537118688, 40.71469840421974, -73.98164975783138, 40.714461435640885)",51
"(-73.98544018202065, 40.715567209776744, -73.9858669696104, 40.7156963601122)",736
"(-73.98672137868087, 40.71595225176323, -73.98714238995068, 40.714945682149185)",6346
"(-73.98672137868087, 40.71595225176323, -73.9864275217171, 40.71586424394919)",736
"(-73.98672137868087, 40.71595225176323, -73.98620052538982, 40.71689959023583)",8047
"(-73.98478406152427, 40.711228789393616, -73.98470278705344, 40.710702015815166)",493
"(-73.98478406152427, 40.711228789393616, -73.98485280956818, 40.71169814286552)",493
"(-73.98470278705344, 40.710702015815166, -73.98468361446868, 40.71060508227759)",493
"(-73.98485280956818, 40.71169814286552, -73.98495042028846, 40.712355530272276)",493
"(-73.98495042028846, 40.712355530272276, -73.98502462193882, 40.71285502977693)",493
"(-73.98505770256092, 40.71307771773424, -73.98388229543761, 40.71319880391044)",976
"(-73.98505770256092, 40.71307771773424, -73.98503128531247, 40.71289988327492)",493
"(-73.98505770256092, 40.71307771773424, -73.98544403316636, 40.71304157571108)",1700
"(-73.98388229543761, 40.71319880391044, -73.9837998231072, 40.713208497136364)",976
"(-73.98468361446868, 40.71060508227759, -73.98467459463083, 40.710563576531555)",493
"(-73.98465524504975, 40.710464760896166, -73.98466491391504, 40.710514173216204)",493
"(-73.98581926239305, 40.71300646931306, -73.98553580434631, 40.71303298920326)",1700
"(-73.98553580434631, 40.71303298920326, -73.98544403316636, 40.71304157571108)",1700
"(-73.98503128531247, 40.71289988327492, -73.98502462193882, 40.71285502977693)",493
"(-73.98098333164131, 40.69355661712114, -73.98011299206526, 40.693523880456446)",6200
"(-73.98098333164131, 40.69355661712114, -73.98147150302808, 40.693574935737686)",6200
"(-73.98011299206526, 40.693523880456446, -73.97916718537292, 40.693488322978205)",6200
"(-73.98028186804052, 40.6956321115753, -73.98025366054408, 40.695457259606634)",634
"(-73.98028186804052, 40.6956321115753, -73.98031019788085, 40.69590599472403)",634
"(-73.98025366054408, 40.695457259606634, -73.98022973300165, 40.69528899291094)",634
"(-73.98015574513795, 40.694810117252466, -73.97975539186456, 40.69421147670653)",634
"(-73.98015574513795, 40.694810117252466, -73.98022973300165, 40.69528899291094)",634
"(-73.97975539186456, 40.69421147670653, -73.97916718537292, 40.693488322978205)",634
"(-73.97916718537292, 40.693488322978205, -73.97894723188169, 40.69192080509052)",902
"(-73.97916718537292, 40.693488322978205, -73.9778267944573, 40.6934381390972)",6030
"(-73.98031019788085, 40.69590599472403, -73.98035682841584, 40.696177516235245)",634
"(-73.98437084388908, 40.69368279357968, -73.98427035890266, 40.69359904120158)",4237
"(-73.98427035890266, 40.69359904120158, -73.98379122778762, 40.69359069540293)",6200
"(-73.98379122778762, 40.69359069540293, -73.98358097144578, 40.69359067640446)",6200
"(-73.98358097144578, 40.69359067640446, -73.98336902554307, 40.69359101698287)",6200
"(-73.98336902554307, 40.69359101698287, -73.98329282169341, 40.69359173536086)",6200
"(-73.98329282169341, 40.69359173536086, -73.98315697386053, 40.693560479470676)",6200
"(-73.981574203679, 40.68993518294305, -73.98147315202414, 40.689931209863765)",1446
"(-73.98147315202414, 40.689931209863765, -73.98139773168451, 40.68992866995628)",1446
"(-73.98039561783554, 40.69644348922561, -73.98038723408133, 40.696382911220454)",424
"(-73.98039561783554, 40.69644348922561, -73.98040269834522, 40.696502104791016)",424
"(-73.98038723408133, 40.696382911220454, -73.98037063424475, 40.69626305017256)",424
"(-73.98040961481358, 40.69655934254348, -73.98040269834522, 40.696502104791016)",424
"(-73.98175316909872, 40.69358338522669, -73.98154757101602, 40.69357778997781)",6200
"(-73.98175316909872, 40.69358338522669, -73.98182251782504, 40.69355314167103)",6200
"(-73.98154757101602, 40.69357778997781, -73.98147150302808, 40.693574935737686)",6200
"(-73.98315697386053, 40.693560479470676, -73.98251161566115, 40.69356279388495)",6200
"(-73.98251161566115, 40.69356279388495, -73.98242726075804, 40.69356161307037)",6200
"(-73.98092383597503, 40.7142646551715, -73.97996198863733, 40.71397269937033)",51
"(-73.98092383597503, 40.7142646551715, -73.98164975783138, 40.714461435640885)",51
"(-73.97996198863733, 40.71397269937033, -73.9792898343119, 40.7137617168787)",51
"(-73.9792898343119, 40.7137617168787, -73.97903386285452, 40.71368477595357)",51
"(-73.97801701759454, 40.71240752718836, -73.97758682594112, 40.713253500969415)",972
"(-73.97801701759454, 40.71240752718836, -73.9789734864598, 40.71231866336689)",972
"(-73.97758682594112, 40.713253500969415, -73.97689983506216, 40.71454567875862)",921
"(-73.97758682594112, 40.713253500969415, -73.97804631612114, 40.71338791867096)",51
"(-73.98085305535619, 40.71355479802998, -73.98084514444226, 40.71347893500616)",976
"(-73.98085305535619, 40.71355479802998, -73.98094896360165, 40.71354352874371)",976
"(-73.98467459463083, 40.710563576531555, -73.98466491391504, 40.710514173216204)",493
"(-73.97689983506216, 40.71454567875862, -73.97686270828628, 40.714617216854435)",921
"(-73.98193227865873, 40.71342797887228, -73.98171183517441, 40.71345423176682)",976
"(-73.98193227865873, 40.71342797887228, -73.98199322735246, 40.713420816755914)",976
"(-73.98171183517441, 40.71345423176682, -73.98139370958823, 40.71349126741506)",976
"(-73.98139370958823, 40.71349126741506, -73.98129376340628, 40.71350301188535)",976
"(-73.9837998231072, 40.713208497136364, -73.9835911485713, 40.71323302270344)",976
"(-73.9835911485713, 40.71323302270344, -73.98351677475286, 40.71324176414046)",976
"(-73.98351677475286, 40.71324176414046, -73.9834396220884, 40.71325083201505)",976
"(-73.9834396220884, 40.71325083201505, -73.9833531920486, 40.71326099081603)",976
"(-73.9833531920486, 40.71326099081603, -73.98327745124007, 40.71326989219158)",976
"(-73.98327745124007, 40.71326989219158, -73.98319762501187, 40.71327927469422)",976
"(-73.98319762501187, 40.71327927469422, -73.98313862341442, 40.71328620900386)",976
"(-73.98313862341442, 40.71328620900386, -73.98308240063467, 40.713292816806266)",976
"(-73.98308240063467, 40.713292816806266, -73.98301401631757, 40.713300853698705)",976
"(-73.98301401631757, 40.713300853698705, -73.98294927476206, 40.71330846244712)",976
"(-73.98294927476206, 40.71330846244712, -73.98280438849469, 40.71332548936207)",976
"(-73.98280438849469, 40.71332548936207, -73.98273824327264, 40.71333326347604)",976
"(-73.98273824327264, 40.71333326347604, -73.98266831086794, 40.713341481834064)",976
"(-73.98266831086794, 40.713341481834064, -73.98259119229415, 40.71335054374201)",976
"(-73.98259119229415, 40.71335054374201, -73.98252295342792, 40.713358563254985)",976
"(-73.98252295342792, 40.713358563254985, -73.98230906585648, 40.71338369985439)",976
"(-73.98230906585648, 40.71338369985439, -73.98225147124565, 40.71339046823151)",976
"(-73.98225147124565, 40.71339046823151, -73.98218672478224, 40.71339807655021)",976
"(-73.98218672478224, 40.71339807655021, -73.98205704481889, 40.71341331646254)",976
"(-73.98205704481889, 40.71341331646254, -73.98199322735246, 40.713420816755914)",976
"(-73.98129376340628, 40.71350301188535, -73.98119869082528, 40.71351418434028)",976
"(-73.98119869082528, 40.71351418434028, -73.98112177659655, 40.71352322188382)",976
"(-73.98112177659655, 40.71352322188382, -73.98094896360165, 40.71354352874371)",976
"(-73.98084514444226, 40.71347893500616, -73.98082847291953, 40.71331908170546)",976
"(-73.98082847291953, 40.71331908170546, -73.98081998258262, 40.71323767233656)",976
"(-73.98081998258262, 40.71323767233656, -73.98081148990734, 40.71315623595045)",976
"(-73.98081148990734, 40.71315623595045, -73.98080299725328, 40.713074797761784)",976
"(-73.98080299725328, 40.713074797761784, -73.98079385433506, 40.71298713153193)",976
"(-73.98079385433506, 40.71298713153193, -73.98078567564978, 40.7129087146056)",976
"(-73.98078567564978, 40.7129087146056, -73.98077749462496, 40.712830269761675)",976
"(-73.98077749462496, 40.712830269761675, -73.98076809095416, 40.712740103665915)",976
"(-73.98076809095416, 40.712740103665915, -73.9807601743325, 40.712664184795464)",976
"(-73.9807601743325, 40.712664184795464, -73.98074920461974, 40.712559005121165)",976
"(-73.98074920461974, 40.712559005121165, -73.98073849930203, 40.712456350520455)",976
"(-73.98073849930203, 40.712456350520455, -73.98072591873508, 40.712335720510126)",976
"(-73.98072591873508, 40.712335720510126, -73.9807126372021, 40.712208358161185)",976
"(-73.9807126372021, 40.712208358161185, -73.9789734864598, 40.71231866336689)",976
"(-73.97903386285452, 40.71368477595357, -73.97804631612114, 40.71338791867096)",51
"(-73.97921589035744, 40.71540167706771, -73.97905509091024, 40.71535211625656)",921
"(-73.97921589035744, 40.71540167706771, -73.97942037135407, 40.71546326638265)",921
"(-73.98493605469768, 40.71716724342933, -73.98423345967251, 40.71695629491622)",3659
"(-73.98493605469768, 40.71716724342933, -73.98529783316228, 40.71727641490876)",3659
"(-73.98423345967251, 40.71695629491622, -73.98332018679598, 40.71667056043179)",3659
"(-73.98332018679598, 40.71667056043179, -73.98255444071016, 40.71645018215844)",3659
"(-73.98255444071016, 40.71645018215844, -73.98172468664731, 40.71618095397357)",921
"(-73.98423173879664, 40.71882743737231, -73.98339510329588, 40.71857020526112)",2757
"(-73.98423173879664, 40.71882743737231, -73.98507342300921, 40.71908329347269)",2757
"(-73.98172468664731, 40.71618095397357, -73.98087912896322, 40.71591982266656)",921
"(-73.98087912896322, 40.71591982266656, -73.98058037667289, 40.71582757571993)",921
"(-73.98058037667289, 40.71582757571993, -73.98047928596877, 40.71579481246862)",921
"(-73.98047928596877, 40.71579481246862, -73.9800372500613, 40.715651542929514)",921
"(-73.9800372500613, 40.715651542929514, -73.97994437674458, 40.71562319763517)",921
"(-73.97994437674458, 40.71562319763517, -73.97982480517283, 40.7155867033751)",921
"(-73.97982480517283, 40.7155867033751, -73.97942037135407, 40.71546326638265)",921
"(-73.9857663407635, 40.717723676073476, -73.96093753412293, 40.71047194328312)",9491
"(-73.9857663407635, 40.717723676073476, -73.98582699054565, 40.71760258296915)",10570
"(-73.9857663407635, 40.717723676073476, -73.98572001615368, 40.7178120833094)",4048
"(-73.9857663407635, 40.717723676073476, -73.98616253639386, 40.71785957351198)",11893
"(-73.96093753412293, 40.71047194328312, -73.96180930155458, 40.71073709407631)",1175
"(-73.96093753412293, 40.71047194328312, -73.96058015515821, 40.71103757644773)",7445
"(-73.98042941145636, 40.68990041424345, -73.97951029737418, 40.6898630000337)",3916
"(-73.98042941145636, 40.68990041424345, -73.98139773168451, 40.68992866995628)",3916
"(-73.97951029737418, 40.6898630000337, -73.9786254596997, 40.68983894036671)",3916
"(-73.97709802132377, 40.68977293427308, -73.97610195527605, 40.689736522996405)",3435
"(-73.97709802132377, 40.68977293427308, -73.97723449089136, 40.689778329310656)",3435
"(-73.97610195527605, 40.689736522996405, -73.9751056641424, 40.68969750867042)",3435
"(-73.9751056641424, 40.68969750867042, -73.97410905434786, 40.68966258298248)",3361
"(-73.97894723188169, 40.69192080509052, -73.97864255727826, 40.68994500509309)",902
"(-73.9778267944573, 40.6934381390972, -73.97722584071948, 40.69341465883856)",6030
"(-73.97584815804726, 40.69336081816057, -73.97498560809372, 40.69332869362234)",5978
"(-73.97584815804726, 40.69336081816057, -73.97643261981933, 40.693383661072275)",5978
"(-73.97498560809372, 40.69332869362234, -73.97421981250608, 40.693300167474476)",5978
"(-73.97410905434786, 40.68966258298248, -73.97312638404527, 40.68962188863417)",3361
"(-73.97312638404527, 40.68962188863417, -73.97268746005082, 40.68741519418578)",501
"(-73.97312638404527, 40.68962188863417, -73.97213590662348, 40.68958192242512)",2150
"(-73.97312638404527, 40.68962188863417, -73.97354018566914, 40.69170760909846)",2706
"(-73.97421981250608, 40.693300167474476, -73.97385472446163, 40.6932865594088)",5978
"(-73.97385472446163, 40.6932865594088, -73.97354018566914, 40.69170760909846)",3372
"(-73.97385472446163, 40.6932865594088, -73.97355943409237, 40.693262258242974)",3136
"(-73.9779394087253, 40.68980619340534, -73.97723449089136, 40.689778329310656)",3435
"(-73.9779394087253, 40.68980619340534, -73.9786254596997, 40.68983894036671)",3435
"(-73.97864255727826, 40.68994500509309, -73.9786254596997, 40.68983894036671)",902
"(-73.9786254596997, 40.68983894036671, -73.97834701311282, 40.68787174294024)",285
"(-73.98182251782504, 40.69355314167103, -73.9822722204767, 40.69355944156939)",6200
"(-73.98242726075804, 40.69356161307037, -73.98235217306616, 40.69356056058776)",6200
"(-73.98235217306616, 40.69356056058776, -73.9822722204767, 40.69355944156939)",6200
"(-73.97722584071948, 40.69341465883856, -73.97708387181245, 40.69340911141359)",6030
"(-73.97708387181245, 40.69340911141359, -73.97643261981933, 40.693383661072275)",5978
"(-73.97364817929127, 40.687302610862794, -73.97268746005082, 40.68741519418578)",1062
"(-73.98037063424475, 40.69626305017256, -73.98035682841584, 40.696177516235245)",424
"(-73.98035682841584, 40.696177516235245, -73.9799898927673, 40.696200290021515)",232
"(-73.97953664747726, 40.696172285431935, -73.97887322094358, 40.696159349466576)",232
"(-73.97953664747726, 40.696172285431935, -73.9799898927673, 40.696200290021515)",232
"(-73.97887322094358, 40.696159349466576, -73.97852633726104, 40.696151606597034)",232
"(-73.97636603870919, 40.69602326274071, -73.97511394953652, 40.69599733600414)",41
"(-73.97636603870919, 40.69602326274071, -73.977198028523, 40.69607463642997)",41
"(-73.97511394953652, 40.69599733600414, -73.97438500359314, 40.69596743394561)",41
"(-73.97833197590462, 40.69613954832625, -73.977198028523, 40.69607463642997)",41
"(-73.97833197590462, 40.69613954832625, -73.97852633726104, 40.696151606597034)",232
"(-73.97808892742646, 40.69813832385517, -73.97753101652609, 40.69811581244416)",394
"(-73.97753101652609, 40.69811581244416, -73.97678642560001, 40.69808694733604)",394
"(-73.97678642560001, 40.69808694733604, -73.97578275763183, 40.698047730333)",394
"(-73.97578275763183, 40.698047730333, -73.97519315195213, 40.698022186900594)",394
"(-73.97478663857285, 40.69800481142887, -73.97379871015374, 40.697960449450704)",394
"(-73.97478663857285, 40.69800481142887, -73.97519315195213, 40.698022186900594)",394
"(-73.97379871015374, 40.697960449450704, -73.97346341544264, 40.69623993366978)",1920
"(-73.97379871015374, 40.697960449450704, -73.97332378621115, 40.69793965108202)",2109
"(-73.97346341544264, 40.69623993366978, -73.97345333507889, 40.69614168632477)",1920
"(-73.97180794118465, 40.69788506810892, -73.97145002993805, 40.69616534144712)",57
"(-73.97180794118465, 40.69788506810892, -73.97120281226468, 40.69785799027074)",2052
"(-73.97180794118465, 40.69788506810892, -73.9727947774166, 40.697920838019876)",2109
"(-73.97145002993805, 40.69616534144712, -73.97144199230732, 40.696064310046054)",57
"(-73.97077314958469, 40.69784080104537, -73.97042991682918, 40.696116960479394)",1460
"(-73.97077314958469, 40.69784080104537, -73.96972789903324, 40.6978040141902)",3190
"(-73.97077314958469, 40.69784080104537, -73.97120281226468, 40.69785799027074)",2052
"(-73.97042991682918, 40.696116960479394, -73.97041069518438, 40.69602682233368)",1460
"(-73.96972789903324, 40.6978040141902, -73.96873949292507, 40.697759849994206)",2942
"(-73.96873949292507, 40.697759849994206, -73.96772744732064, 40.69771762479505)",2942
"(-73.97144199230732, 40.696064310046054, -73.97143046027861, 40.69600055989772)",57
"(-73.97041069518438, 40.69602682233368, -73.97039702281556, 40.6959627113259)",1460
"(-73.97332378621115, 40.69793965108202, -73.9727947774166, 40.697920838019876)",2109
"(-73.96772744732064, 40.69771762479505, -73.96674228637119, 40.697672137712495)",2942
"(-73.96674228637119, 40.697672137712495, -73.96577476202772, 40.69763578043961)",2942
"(-73.96577476202772, 40.69763578043961, -73.96487573368206, 40.697714331437105)",2942
"(-73.96487573368206, 40.697714331437105, -73.96394908580737, 40.69786010712518)",2942
"(-73.96394908580737, 40.69786010712518, -73.96283963772225, 40.698038668068186)",2942
"(-73.96838933713333, 40.70682918678942, -73.96795139090902, 40.705731216203375)",2942
"(-73.96838933713333, 40.70682918678942, -73.96841310403042, 40.70775413818124)",2942
"(-73.96795139090902, 40.705731216203375, -73.96761547745913, 40.7049616350883)",2942
"(-73.96761547745913, 40.7049616350883, -73.96720962095505, 40.70425570908994)",2942
"(-73.96720962095505, 40.70425570908994, -73.96721515078858, 40.7041660584258)",2942
"(-73.96283963772225, 40.698038668068186, -73.96236579983722, 40.69960558561736)",2942
"(-73.96236579983722, 40.69960558561736, -73.96254661132643, 40.70044934885232)",2942
"(-73.96721515078858, 40.7041660584258, -73.96671316179311, 40.7037781062906)",2942
"(-73.96671316179311, 40.7037781062906, -73.96658032437402, 40.70367344724776)",2942
"(-73.96389107642284, 40.701526712559144, -73.9632078016744, 40.70098401512755)",2942
"(-73.96389107642284, 40.701526712559144, -73.9645470180601, 40.7020524102205)",2942
"(-73.9632078016744, 40.70098401512755, -73.96257952078851, 40.700475989500745)",2942
"(-73.96254661132643, 40.70044934885232, -73.96257952078851, 40.700475989500745)",2942
"(-73.96658032437402, 40.70367344724776, -73.96610439781922, 40.70329847186702)",2942
"(-73.96610439781922, 40.70329847186702, -73.96590249312653, 40.703138921690964)",2942
"(-73.96590249312653, 40.703138921690964, -73.96523188735164, 40.70260164862442)",2942
"(-73.96523188735164, 40.70260164862442, -73.9645470180601, 40.7020524102205)",2942
"(-73.97755930606343, 40.71485254104543, -73.97686270828628, 40.714617216854435)",921
"(-73.97755930606343, 40.71485254104543, -73.97816995586145, 40.715073274490145)",921
"(-73.97837727853856, 40.715146615157956, -73.97816995586145, 40.715073274490145)",921
"(-73.97837727853856, 40.715146615157956, -73.97848422441011, 40.71517903915874)",921
"(-73.97905509091024, 40.71535211625656, -73.97869805493033, 40.71524386703921)",921
"(-73.97869805493033, 40.71524386703921, -73.97865593160063, 40.715231097204935)",921
"(-73.97865593160063, 40.715231097204935, -73.97858403347185, 40.7152092987068)",921
"(-73.97858403347185, 40.7152092987068, -73.97848422441011, 40.71517903915874)",921
"(-73.97659584774479, 40.682118397332694, -73.97583405761773, 40.68183562970577)",8
"(-73.97659584774479, 40.682118397332694, -73.97911417038753, 40.6831027008302)",8
"(-73.97583405761773, 40.68183562970577, -73.97422671464548, 40.68150463910984)",8
"(-73.97422671464548, 40.68150463910984, -73.97111853213092, 40.68085036171274)",8
"(-73.97111853213092, 40.68085036171274, -73.96795384916929, 40.68018936578494)",34
"(-73.97111853213092, 40.68085036171274, -73.97082602656609, 40.68161594116168)",26
"(-73.96795384916929, 40.68018936578494, -73.96549576469016, 40.679675559822115)",61
"(-73.96795384916929, 40.68018936578494, -73.96767828305194, 40.6809554553125)",27
"(-73.97082602656609, 40.68161594116168, -73.97061447738261, 40.682246394940194)",26
"(-73.97068348124928, 40.68242291421249, -73.97065105390199, 40.682345816533626)",26
"(-73.97068348124928, 40.68242291421249, -73.97071582816973, 40.6824893830929)",26
"(-73.97065105390199, 40.682345816533626, -73.97061447738261, 40.682246394940194)",26
"(-73.97268746005082, 40.68741519418578, -73.97172665702719, 40.68752799459509)",1457
"(-73.97172665702719, 40.68752799459509, -73.97143374727807, 40.68606457859402)",26
"(-73.97172665702719, 40.68752799459509, -73.97076366093938, 40.687638282996716)",1449
"(-73.97172665702719, 40.68752799459509, -73.97213590662348, 40.68958192242512)",18
"(-73.96978314242864, 40.687751611480095, -73.96948939889647, 40.68628830740777)",718
"(-73.96978314242864, 40.687751611480095, -73.9687849323973, 40.687867349191954)",1562
"(-73.96978314242864, 40.687751611480095, -73.97076366093938, 40.687638282996716)",1449
"(-73.96978314242864, 40.687751611480095, -73.97013154240484, 40.68950630783664)",868
"(-73.96948939889647, 40.68628830740777, -73.96906201984206, 40.68415736147938)",718
"(-73.9687849323973, 40.687867349191954, -73.96849137643471, 40.68640286296536)",9
"(-73.9687849323973, 40.687867349191954, -73.96778749938733, 40.68798369081097)",1274
"(-73.9687849323973, 40.687867349191954, -73.96910362503922, 40.689467521497015)",1361
"(-73.97143374727807, 40.68606457859402, -73.97123922109166, 40.68502748676897)",26
